npu,crime_type,occur_year,occur_month,occur_count
H,BURGLARY-NONRES,2010,August,10
H,BURGLARY-NONRES,2010,December,5
H,BURGLARY-NONRES,2010,February,1
H,BURGLARY-NONRES,2010,January,6
H,BURGLARY-NONRES,2010,July,5
H,BURGLARY-NONRES,2010,June,4
H,BURGLARY-NONRES,2010,March,2
H,BURGLARY-NONRES,2010,May,1
H,BURGLARY-NONRES,2010,November,5
H,BURGLARY-NONRES,2010,October,5
H,BURGLARY-NONRES,2010,September,8
H,BURGLARY-NONRES,2011,April,3
H,BURGLARY-NONRES,2011,August,1
H,BURGLARY-NONRES,2011,December,5
H,BURGLARY-NONRES,2011,February,3
H,BURGLARY-NONRES,2011,January,5
H,BURGLARY-NONRES,2011,July,4
H,BURGLARY-NONRES,2011,June,5
H,BURGLARY-NONRES,2011,March,2
H,BURGLARY-NONRES,2011,May,8
H,BURGLARY-NONRES,2011,November,5
H,BURGLARY-NONRES,2011,October,1
H,BURGLARY-NONRES,2011,September,2
H,BURGLARY-NONRES,2012,April,1
H,BURGLARY-NONRES,2012,August,3
H,BURGLARY-NONRES,2012,December,3
H,BURGLARY-NONRES,2012,February,1
H,BURGLARY-NONRES,2012,January,4
H,BURGLARY-NONRES,2012,July,1
H,BURGLARY-NONRES,2012,June,2
H,BURGLARY-NONRES,2012,March,3
H,BURGLARY-NONRES,2012,May,3
H,BURGLARY-NONRES,2012,November,2
H,BURGLARY-NONRES,2012,October,2
H,BURGLARY-NONRES,2012,September,2
H,BURGLARY-NONRES,2013,April,3
H,BURGLARY-NONRES,2013,August,3
H,BURGLARY-NONRES,2013,December,2
H,BURGLARY-NONRES,2013,February,3
H,BURGLARY-NONRES,2013,January,1
H,BURGLARY-NONRES,2013,July,5
H,BURGLARY-NONRES,2013,June,1
H,BURGLARY-NONRES,2013,March,2
H,BURGLARY-NONRES,2013,May,1
H,BURGLARY-NONRES,2013,November,1
H,BURGLARY-NONRES,2013,October,5
H,BURGLARY-NONRES,2013,September,6
H,BURGLARY-NONRES,2014,April,2
H,BURGLARY-NONRES,2014,August,2
H,BURGLARY-NONRES,2014,December,1
H,BURGLARY-NONRES,2014,January,7
H,BURGLARY-NONRES,2014,July,1
H,BURGLARY-NONRES,2014,June,1
H,BURGLARY-NONRES,2014,March,1
H,BURGLARY-NONRES,2014,May,3
H,BURGLARY-NONRES,2014,November,1
H,BURGLARY-NONRES,2014,October,3
H,BURGLARY-NONRES,2014,September,2
H,BURGLARY-NONRES,2015,April,2
H,BURGLARY-NONRES,2015,August,3
H,BURGLARY-NONRES,2015,December,2
H,BURGLARY-NONRES,2015,January,1
H,BURGLARY-NONRES,2015,July,2
H,BURGLARY-NONRES,2015,June,2
H,BURGLARY-NONRES,2015,November,1
H,BURGLARY-NONRES,2015,September,3
H,BURGLARY-NONRES,2016,April,1
H,BURGLARY-NONRES,2016,August,1
H,BURGLARY-NONRES,2016,December,2
H,BURGLARY-NONRES,2016,February,1
H,BURGLARY-NONRES,2016,January,4
H,BURGLARY-NONRES,2016,July,2
H,BURGLARY-NONRES,2016,June,2
H,BURGLARY-NONRES,2016,May,1
H,BURGLARY-NONRES,2016,November,1
H,BURGLARY-NONRES,2016,October,2
H,BURGLARY-NONRES,2016,September,1
H,BURGLARY-NONRES,2017,April,1
H,BURGLARY-NONRES,2017,August,1
H,BURGLARY-NONRES,2017,January,1
H,BURGLARY-NONRES,2017,July,1
H,BURGLARY-NONRES,2017,June,1
H,BURGLARY-NONRES,2017,May,2
H,BURGLARY-NONRES,2017,November,1
H,BURGLARY-NONRES,2017,October,1
H,BURGLARY-NONRES,2017,September,2
H,BURGLARY-NONRES,2018,April,5
H,BURGLARY-NONRES,2018,July,2
H,BURGLARY-NONRES,2018,June,4
H,BURGLARY-NONRES,2018,May,3
H,BURGLARY-NONRES,2018,November,1
H,BURGLARY-NONRES,2018,October,1
H,BURGLARY-NONRES,2019,April,2
H,BURGLARY-NONRES,2019,August,4
H,BURGLARY-NONRES,2019,December,4
H,BURGLARY-NONRES,2019,July,2
H,BURGLARY-NONRES,2019,March,2
H,BURGLARY-NONRES,2019,May,1
H,BURGLARY-NONRES,2019,October,1
H,BURGLARY-RESIDENCE,2009,April,24
H,BURGLARY-RESIDENCE,2009,August,23
H,BURGLARY-RESIDENCE,2009,December,33
H,BURGLARY-RESIDENCE,2009,February,21
H,BURGLARY-RESIDENCE,2009,January,20
H,BURGLARY-RESIDENCE,2009,July,25
H,BURGLARY-RESIDENCE,2009,June,26
H,BURGLARY-RESIDENCE,2009,March,19
H,BURGLARY-RESIDENCE,2009,May,12
H,BURGLARY-RESIDENCE,2009,November,25
H,BURGLARY-RESIDENCE,2009,October,17
H,BURGLARY-RESIDENCE,2009,September,15
H,BURGLARY-RESIDENCE,2010,April,20
H,BURGLARY-RESIDENCE,2010,August,18
H,BURGLARY-RESIDENCE,2010,December,34
H,BURGLARY-RESIDENCE,2010,February,12
H,BURGLARY-RESIDENCE,2010,January,21
H,BURGLARY-RESIDENCE,2010,July,23
H,BURGLARY-RESIDENCE,2010,June,22
H,BURGLARY-RESIDENCE,2010,March,15
H,BURGLARY-RESIDENCE,2010,May,23
H,BURGLARY-RESIDENCE,2010,November,17
H,BURGLARY-RESIDENCE,2010,October,30
H,BURGLARY-RESIDENCE,2010,September,25
H,BURGLARY-RESIDENCE,2011,April,26
H,BURGLARY-RESIDENCE,2011,August,28
H,BURGLARY-RESIDENCE,2011,December,25
H,BURGLARY-RESIDENCE,2011,February,11
H,BURGLARY-RESIDENCE,2011,January,20
H,BURGLARY-RESIDENCE,2011,July,33
H,BURGLARY-RESIDENCE,2011,June,32
H,BURGLARY-RESIDENCE,2011,March,22
H,BURGLARY-RESIDENCE,2011,May,21
H,BURGLARY-RESIDENCE,2011,November,25
H,BURGLARY-RESIDENCE,2011,October,22
H,BURGLARY-RESIDENCE,2011,September,26
H,BURGLARY-RESIDENCE,2012,April,28
H,BURGLARY-RESIDENCE,2012,August,23
H,BURGLARY-RESIDENCE,2012,December,14
H,BURGLARY-RESIDENCE,2012,February,14
H,BURGLARY-RESIDENCE,2012,January,14
H,BURGLARY-RESIDENCE,2012,July,10
H,BURGLARY-RESIDENCE,2012,June,15
H,BURGLARY-RESIDENCE,2012,March,18
H,BURGLARY-RESIDENCE,2012,May,16
H,BURGLARY-RESIDENCE,2012,November,18
H,BURGLARY-RESIDENCE,2012,October,25
H,BURGLARY-RESIDENCE,2012,September,21
H,BURGLARY-RESIDENCE,2013,April,11
H,BURGLARY-RESIDENCE,2013,August,21
H,BURGLARY-RESIDENCE,2013,December,17
H,BURGLARY-RESIDENCE,2013,February,12
H,BURGLARY-RESIDENCE,2013,January,21
H,BURGLARY-RESIDENCE,2013,July,10
H,BURGLARY-RESIDENCE,2013,June,16
H,BURGLARY-RESIDENCE,2013,March,10
H,BURGLARY-RESIDENCE,2013,May,13
H,BURGLARY-RESIDENCE,2013,November,10
H,BURGLARY-RESIDENCE,2013,October,11
H,BURGLARY-RESIDENCE,2013,September,11
H,BURGLARY-RESIDENCE,2014,April,8
H,BURGLARY-RESIDENCE,2014,August,16
H,BURGLARY-RESIDENCE,2014,December,18
H,BURGLARY-RESIDENCE,2014,February,8
H,BURGLARY-RESIDENCE,2014,January,9
H,BURGLARY-RESIDENCE,2014,July,19
H,BURGLARY-RESIDENCE,2014,June,12
H,BURGLARY-RESIDENCE,2014,March,9
H,BURGLARY-RESIDENCE,2014,May,17
H,BURGLARY-RESIDENCE,2014,November,19
H,BURGLARY-RESIDENCE,2014,October,17
H,BURGLARY-RESIDENCE,2014,September,17
H,BURGLARY-RESIDENCE,2015,April,9
H,BURGLARY-RESIDENCE,2015,August,11
H,BURGLARY-RESIDENCE,2015,December,17
H,BURGLARY-RESIDENCE,2015,February,8
H,BURGLARY-RESIDENCE,2015,January,13
H,BURGLARY-RESIDENCE,2015,July,17
H,BURGLARY-RESIDENCE,2015,June,13
H,BURGLARY-RESIDENCE,2015,March,15
H,BURGLARY-RESIDENCE,2015,May,12
H,BURGLARY-RESIDENCE,2015,November,16
H,BURGLARY-RESIDENCE,2015,October,7
H,BURGLARY-RESIDENCE,2015,September,15
H,BURGLARY-RESIDENCE,2016,April,16
H,BURGLARY-RESIDENCE,2016,August,18
H,BURGLARY-RESIDENCE,2016,December,20
H,BURGLARY-RESIDENCE,2016,February,12
H,BURGLARY-RESIDENCE,2016,January,21
H,BURGLARY-RESIDENCE,2016,July,14
H,BURGLARY-RESIDENCE,2016,June,8
H,BURGLARY-RESIDENCE,2016,March,19
H,BURGLARY-RESIDENCE,2016,May,17
H,BURGLARY-RESIDENCE,2016,November,8
H,BURGLARY-RESIDENCE,2016,October,17
H,BURGLARY-RESIDENCE,2016,September,18
H,BURGLARY-RESIDENCE,2017,April,11
H,BURGLARY-RESIDENCE,2017,August,9
H,BURGLARY-RESIDENCE,2017,December,10
H,BURGLARY-RESIDENCE,2017,February,16
H,BURGLARY-RESIDENCE,2017,January,10
H,BURGLARY-RESIDENCE,2017,July,9
H,BURGLARY-RESIDENCE,2017,June,4
H,BURGLARY-RESIDENCE,2017,March,16
H,BURGLARY-RESIDENCE,2017,May,9
H,BURGLARY-RESIDENCE,2017,November,12
H,BURGLARY-RESIDENCE,2017,October,11
H,BURGLARY-RESIDENCE,2017,September,7
H,BURGLARY-RESIDENCE,2018,April,11
H,BURGLARY-RESIDENCE,2018,August,12
H,BURGLARY-RESIDENCE,2018,December,8
H,BURGLARY-RESIDENCE,2018,February,4
H,BURGLARY-RESIDENCE,2018,January,3
H,BURGLARY-RESIDENCE,2018,July,6
H,BURGLARY-RESIDENCE,2018,June,6
H,BURGLARY-RESIDENCE,2018,March,3
H,BURGLARY-RESIDENCE,2018,May,8
H,BURGLARY-RESIDENCE,2018,November,5
H,BURGLARY-RESIDENCE,2018,October,8
H,BURGLARY-RESIDENCE,2018,September,13
H,BURGLARY-RESIDENCE,2019,April,8
H,BURGLARY-RESIDENCE,2019,August,10
H,BURGLARY-RESIDENCE,2019,December,6
H,BURGLARY-RESIDENCE,2019,February,5
H,BURGLARY-RESIDENCE,2019,January,9
H,BURGLARY-RESIDENCE,2019,July,17
H,BURGLARY-RESIDENCE,2019,June,8
H,BURGLARY-RESIDENCE,2019,March,7
H,BURGLARY-RESIDENCE,2019,May,6
H,BURGLARY-RESIDENCE,2019,November,9
H,BURGLARY-RESIDENCE,2019,October,3
H,BURGLARY-RESIDENCE,2019,September,3
H,HOMICIDE,2009,August,1
H,HOMICIDE,2009,January,1
H,HOMICIDE,2009,June,1
H,HOMICIDE,2009,November,1
H,HOMICIDE,2010,September,2
H,HOMICIDE,2011,November,1
H,HOMICIDE,2012,April,1
H,HOMICIDE,2012,July,1
H,HOMICIDE,2012,June,1
H,HOMICIDE,2012,March,1
H,HOMICIDE,2012,September,2
H,HOMICIDE,2013,August,1
H,HOMICIDE,2013,December,1
H,HOMICIDE,2013,January,1
H,HOMICIDE,2013,July,1
H,HOMICIDE,2014,August,1
H,HOMICIDE,2014,June,1
H,HOMICIDE,2014,March,2
H,HOMICIDE,2015,April,1
H,HOMICIDE,2015,March,1
H,HOMICIDE,2015,November,1
H,HOMICIDE,2015,September,1
H,HOMICIDE,2016,March,1
H,HOMICIDE,2016,November,1
H,HOMICIDE,2016,September,2
H,HOMICIDE,2017,February,1
H,HOMICIDE,2017,January,1
H,HOMICIDE,2017,May,1
H,HOMICIDE,2018,February,1
H,HOMICIDE,2018,May,2
H,HOMICIDE,2019,April,1
H,HOMICIDE,2019,May,1
H,HOMICIDE,2019,October,1
H,HOMICIDE,2019,September,1
H,HOMICIDE,2020,August,1
H,HOMICIDE,2020,February,1
H,HOMICIDE,2020,July,1
H,HOMICIDE,2020,May,1
H,HOMICIDE,2020,October,1
H,HOMICIDE,2021,August,1
H,HOMICIDE,2021,January,1
H,HOMICIDE,2021,July,1
H,HOMICIDE,2021,March,1
H,HOMICIDE,2021,May,1
H,HOMICIDE,2021,November,1
H,HOMICIDE,2022,January,1
H,LARCENY-FROM VEHICLE,2009,April,11
H,LARCENY-FROM VEHICLE,2009,August,12
H,LARCENY-FROM VEHICLE,2009,December,14
H,LARCENY-FROM VEHICLE,2009,February,6
H,LARCENY-FROM VEHICLE,2009,January,20
H,LARCENY-FROM VEHICLE,2009,July,12
H,LARCENY-FROM VEHICLE,2009,June,15
H,LARCENY-FROM VEHICLE,2009,March,20
H,LARCENY-FROM VEHICLE,2009,May,22
H,LARCENY-FROM VEHICLE,2009,November,16
H,LARCENY-FROM VEHICLE,2009,October,29
H,LARCENY-FROM VEHICLE,2009,September,25
H,LARCENY-FROM VEHICLE,2010,April,7
H,LARCENY-FROM VEHICLE,2010,August,13
H,LARCENY-FROM VEHICLE,2010,December,8
H,LARCENY-FROM VEHICLE,2010,February,4
H,LARCENY-FROM VEHICLE,2010,January,13
H,LARCENY-FROM VEHICLE,2010,July,23
H,LARCENY-FROM VEHICLE,2010,June,5
H,LARCENY-FROM VEHICLE,2010,March,4
H,LARCENY-FROM VEHICLE,2010,May,8
H,LARCENY-FROM VEHICLE,2010,November,5
H,LARCENY-FROM VEHICLE,2010,October,6
H,LARCENY-FROM VEHICLE,2010,September,12
H,LARCENY-FROM VEHICLE,2011,April,14
H,LARCENY-FROM VEHICLE,2011,August,20
H,LARCENY-FROM VEHICLE,2011,December,13
H,LARCENY-FROM VEHICLE,2011,February,4
H,LARCENY-FROM VEHICLE,2011,January,6
H,LARCENY-FROM VEHICLE,2011,July,14
H,LARCENY-FROM VEHICLE,2011,June,11
H,LARCENY-FROM VEHICLE,2011,March,9
H,LARCENY-FROM VEHICLE,2011,May,30
H,LARCENY-FROM VEHICLE,2011,November,20
H,LARCENY-FROM VEHICLE,2011,October,14
H,LARCENY-FROM VEHICLE,2011,September,13
H,LARCENY-FROM VEHICLE,2012,April,13
H,LARCENY-FROM VEHICLE,2012,August,7
H,LARCENY-FROM VEHICLE,2012,December,9
H,LARCENY-FROM VEHICLE,2012,February,7
H,LARCENY-FROM VEHICLE,2012,January,9
H,LARCENY-FROM VEHICLE,2012,July,13
H,LARCENY-FROM VEHICLE,2012,June,23
H,LARCENY-FROM VEHICLE,2012,March,6
H,LARCENY-FROM VEHICLE,2012,May,10
H,LARCENY-FROM VEHICLE,2012,November,6
H,LARCENY-FROM VEHICLE,2012,October,9
H,LARCENY-FROM VEHICLE,2012,September,14
H,LARCENY-FROM VEHICLE,2013,April,10
H,LARCENY-FROM VEHICLE,2013,August,9
H,LARCENY-FROM VEHICLE,2013,December,9
H,LARCENY-FROM VEHICLE,2013,February,10
H,LARCENY-FROM VEHICLE,2013,January,14
H,LARCENY-FROM VEHICLE,2013,July,9
H,LARCENY-FROM VEHICLE,2013,June,10
H,LARCENY-FROM VEHICLE,2013,March,6
H,LARCENY-FROM VEHICLE,2013,May,20
H,LARCENY-FROM VEHICLE,2013,November,6
H,LARCENY-FROM VEHICLE,2013,October,11
H,LARCENY-FROM VEHICLE,2013,September,8
H,LARCENY-FROM VEHICLE,2014,April,4
H,LARCENY-FROM VEHICLE,2014,August,15
H,LARCENY-FROM VEHICLE,2014,December,21
H,LARCENY-FROM VEHICLE,2014,February,10
H,LARCENY-FROM VEHICLE,2014,January,8
H,LARCENY-FROM VEHICLE,2014,July,11
H,LARCENY-FROM VEHICLE,2014,June,8
H,LARCENY-FROM VEHICLE,2014,March,3
H,LARCENY-FROM VEHICLE,2014,May,5
H,LARCENY-FROM VEHICLE,2014,November,15
H,LARCENY-FROM VEHICLE,2014,October,7
H,LARCENY-FROM VEHICLE,2014,September,10
H,LARCENY-FROM VEHICLE,2015,April,11
H,LARCENY-FROM VEHICLE,2015,August,15
H,LARCENY-FROM VEHICLE,2015,December,12
H,LARCENY-FROM VEHICLE,2015,February,10
H,LARCENY-FROM VEHICLE,2015,January,11
H,LARCENY-FROM VEHICLE,2015,July,33
H,LARCENY-FROM VEHICLE,2015,June,23
H,LARCENY-FROM VEHICLE,2015,March,13
H,LARCENY-FROM VEHICLE,2015,May,22
H,LARCENY-FROM VEHICLE,2015,November,13
H,LARCENY-FROM VEHICLE,2015,October,21
H,LARCENY-FROM VEHICLE,2015,September,35
H,LARCENY-FROM VEHICLE,2016,April,13
H,LARCENY-FROM VEHICLE,2016,August,12
H,LARCENY-FROM VEHICLE,2016,December,12
H,LARCENY-FROM VEHICLE,2016,February,11
H,LARCENY-FROM VEHICLE,2016,January,20
H,LARCENY-FROM VEHICLE,2016,July,18
H,LARCENY-FROM VEHICLE,2016,June,11
H,LARCENY-FROM VEHICLE,2016,March,32
H,LARCENY-FROM VEHICLE,2016,May,14
H,LARCENY-FROM VEHICLE,2016,November,15
H,LARCENY-FROM VEHICLE,2016,October,10
H,LARCENY-FROM VEHICLE,2016,September,19
H,LARCENY-FROM VEHICLE,2017,April,21
H,LARCENY-FROM VEHICLE,2017,August,21
H,LARCENY-FROM VEHICLE,2017,December,24
H,LARCENY-FROM VEHICLE,2017,February,9
H,LARCENY-FROM VEHICLE,2017,January,9
H,LARCENY-FROM VEHICLE,2017,July,16
H,LARCENY-FROM VEHICLE,2017,June,10
H,LARCENY-FROM VEHICLE,2017,March,14
H,LARCENY-FROM VEHICLE,2017,May,13
H,LARCENY-FROM VEHICLE,2017,November,20
H,LARCENY-FROM VEHICLE,2017,October,14
H,LARCENY-FROM VEHICLE,2017,September,18
H,LARCENY-FROM VEHICLE,2018,April,7
H,LARCENY-FROM VEHICLE,2018,August,9
H,LARCENY-FROM VEHICLE,2018,December,7
H,LARCENY-FROM VEHICLE,2018,February,13
H,LARCENY-FROM VEHICLE,2018,January,7
H,LARCENY-FROM VEHICLE,2018,July,11
H,LARCENY-FROM VEHICLE,2018,June,15
H,LARCENY-FROM VEHICLE,2018,March,13
H,LARCENY-FROM VEHICLE,2018,May,8
H,LARCENY-FROM VEHICLE,2018,November,13
H,LARCENY-FROM VEHICLE,2018,October,16
H,LARCENY-FROM VEHICLE,2018,September,12
H,LARCENY-FROM VEHICLE,2019,April,7
H,LARCENY-FROM VEHICLE,2019,August,13
H,LARCENY-FROM VEHICLE,2019,December,9
H,LARCENY-FROM VEHICLE,2019,February,5
H,LARCENY-FROM VEHICLE,2019,January,16
H,LARCENY-FROM VEHICLE,2019,July,10
H,LARCENY-FROM VEHICLE,2019,June,21
H,LARCENY-FROM VEHICLE,2019,March,11
H,LARCENY-FROM VEHICLE,2019,May,19
H,LARCENY-FROM VEHICLE,2019,November,5
H,LARCENY-FROM VEHICLE,2019,October,11
H,LARCENY-FROM VEHICLE,2019,September,10
H,LARCENY-FROM VEHICLE,2020,April,3
H,LARCENY-FROM VEHICLE,2020,August,4
H,LARCENY-FROM VEHICLE,2020,December,9
H,LARCENY-FROM VEHICLE,2020,February,5
H,LARCENY-FROM VEHICLE,2020,January,12
H,LARCENY-FROM VEHICLE,2020,July,8
H,LARCENY-FROM VEHICLE,2020,June,7
H,LARCENY-FROM VEHICLE,2020,March,8
H,LARCENY-FROM VEHICLE,2020,May,3
H,LARCENY-FROM VEHICLE,2020,November,7
H,LARCENY-FROM VEHICLE,2020,October,17
H,LARCENY-FROM VEHICLE,2020,September,17
H,LARCENY-FROM VEHICLE,2021,April,5
H,LARCENY-FROM VEHICLE,2021,August,12
H,LARCENY-FROM VEHICLE,2021,December,6
H,LARCENY-FROM VEHICLE,2021,February,5
H,LARCENY-FROM VEHICLE,2021,January,6
H,LARCENY-FROM VEHICLE,2021,July,16
H,LARCENY-FROM VEHICLE,2021,June,4
H,LARCENY-FROM VEHICLE,2021,March,1
H,LARCENY-FROM VEHICLE,2021,May,4
H,LARCENY-FROM VEHICLE,2021,November,13
H,LARCENY-FROM VEHICLE,2021,October,12
H,LARCENY-FROM VEHICLE,2021,September,5
H,LARCENY-FROM VEHICLE,2022,February,7
H,LARCENY-FROM VEHICLE,2022,January,5
H,LARCENY-FROM VEHICLE,2022,March,4
H,LARCENY-NON VEHICLE,2009,April,23
H,LARCENY-NON VEHICLE,2009,August,27
H,LARCENY-NON VEHICLE,2009,December,10
H,LARCENY-NON VEHICLE,2009,February,4
H,LARCENY-NON VEHICLE,2009,January,8
H,LARCENY-NON VEHICLE,2009,July,11
H,LARCENY-NON VEHICLE,2009,June,12
H,LARCENY-NON VEHICLE,2009,March,16
H,LARCENY-NON VEHICLE,2009,May,13
H,LARCENY-NON VEHICLE,2009,November,8
H,LARCENY-NON VEHICLE,2009,October,18
H,LARCENY-NON VEHICLE,2009,September,14
H,LARCENY-NON VEHICLE,2010,April,18
H,LARCENY-NON VEHICLE,2010,August,20
H,LARCENY-NON VEHICLE,2010,December,20
H,LARCENY-NON VEHICLE,2010,February,6
H,LARCENY-NON VEHICLE,2010,January,12
H,LARCENY-NON VEHICLE,2010,July,29
H,LARCENY-NON VEHICLE,2010,June,16
H,LARCENY-NON VEHICLE,2010,March,11
H,LARCENY-NON VEHICLE,2010,May,23
H,LARCENY-NON VEHICLE,2010,November,14
H,LARCENY-NON VEHICLE,2010,October,17
H,LARCENY-NON VEHICLE,2010,September,14
H,LARCENY-NON VEHICLE,2011,April,13
H,LARCENY-NON VEHICLE,2011,August,17
H,LARCENY-NON VEHICLE,2011,December,19
H,LARCENY-NON VEHICLE,2011,February,16
H,LARCENY-NON VEHICLE,2011,January,14
H,LARCENY-NON VEHICLE,2011,July,9
H,LARCENY-NON VEHICLE,2011,June,10
H,LARCENY-NON VEHICLE,2011,March,13
H,LARCENY-NON VEHICLE,2011,May,16
H,LARCENY-NON VEHICLE,2011,November,19
H,LARCENY-NON VEHICLE,2011,October,24
H,LARCENY-NON VEHICLE,2011,September,17
H,LARCENY-NON VEHICLE,2012,April,28
H,LARCENY-NON VEHICLE,2012,August,15
H,LARCENY-NON VEHICLE,2012,December,13
H,LARCENY-NON VEHICLE,2012,February,19
H,LARCENY-NON VEHICLE,2012,January,19
H,LARCENY-NON VEHICLE,2012,July,17
H,LARCENY-NON VEHICLE,2012,June,19
H,LARCENY-NON VEHICLE,2012,March,27
H,LARCENY-NON VEHICLE,2012,May,19
H,LARCENY-NON VEHICLE,2012,November,15
H,LARCENY-NON VEHICLE,2012,October,7
H,LARCENY-NON VEHICLE,2012,September,11
H,LARCENY-NON VEHICLE,2013,April,10
H,LARCENY-NON VEHICLE,2013,August,12
H,LARCENY-NON VEHICLE,2013,December,15
H,LARCENY-NON VEHICLE,2013,February,14
H,LARCENY-NON VEHICLE,2013,January,13
H,LARCENY-NON VEHICLE,2013,July,19
H,LARCENY-NON VEHICLE,2013,June,12
H,LARCENY-NON VEHICLE,2013,March,15
H,LARCENY-NON VEHICLE,2013,May,8
H,LARCENY-NON VEHICLE,2013,November,15
H,LARCENY-NON VEHICLE,2013,October,18
H,LARCENY-NON VEHICLE,2013,September,16
H,LARCENY-NON VEHICLE,2014,April,12
H,LARCENY-NON VEHICLE,2014,August,20
H,LARCENY-NON VEHICLE,2014,December,11
H,LARCENY-NON VEHICLE,2014,February,17
H,LARCENY-NON VEHICLE,2014,January,11
H,LARCENY-NON VEHICLE,2014,July,11
H,LARCENY-NON VEHICLE,2014,June,20
H,LARCENY-NON VEHICLE,2014,March,16
H,LARCENY-NON VEHICLE,2014,May,11
H,LARCENY-NON VEHICLE,2014,November,11
H,LARCENY-NON VEHICLE,2014,October,12
H,LARCENY-NON VEHICLE,2014,September,15
H,LARCENY-NON VEHICLE,2015,April,13
H,LARCENY-NON VEHICLE,2015,August,14
H,LARCENY-NON VEHICLE,2015,December,14
H,LARCENY-NON VEHICLE,2015,February,6
H,LARCENY-NON VEHICLE,2015,January,4
H,LARCENY-NON VEHICLE,2015,July,15
H,LARCENY-NON VEHICLE,2015,June,13
H,LARCENY-NON VEHICLE,2015,March,9
H,LARCENY-NON VEHICLE,2015,May,10
H,LARCENY-NON VEHICLE,2015,November,6
H,LARCENY-NON VEHICLE,2015,October,12
H,LARCENY-NON VEHICLE,2015,September,6
H,LARCENY-NON VEHICLE,2016,April,7
H,LARCENY-NON VEHICLE,2016,August,8
H,LARCENY-NON VEHICLE,2016,December,7
H,LARCENY-NON VEHICLE,2016,February,7
H,LARCENY-NON VEHICLE,2016,January,10
H,LARCENY-NON VEHICLE,2016,July,9
H,LARCENY-NON VEHICLE,2016,June,10
H,LARCENY-NON VEHICLE,2016,March,13
H,LARCENY-NON VEHICLE,2016,May,9
H,LARCENY-NON VEHICLE,2016,November,10
H,LARCENY-NON VEHICLE,2016,October,11
H,LARCENY-NON VEHICLE,2016,September,7
H,LARCENY-NON VEHICLE,2017,April,6
H,LARCENY-NON VEHICLE,2017,August,7
H,LARCENY-NON VEHICLE,2017,December,12
H,LARCENY-NON VEHICLE,2017,February,5
H,LARCENY-NON VEHICLE,2017,January,4
H,LARCENY-NON VEHICLE,2017,July,19
H,LARCENY-NON VEHICLE,2017,June,11
H,LARCENY-NON VEHICLE,2017,March,13
H,LARCENY-NON VEHICLE,2017,May,5
H,LARCENY-NON VEHICLE,2017,November,7
H,LARCENY-NON VEHICLE,2017,October,17
H,LARCENY-NON VEHICLE,2017,September,6
H,LARCENY-NON VEHICLE,2018,April,7
H,LARCENY-NON VEHICLE,2018,August,7
H,LARCENY-NON VEHICLE,2018,December,10
H,LARCENY-NON VEHICLE,2018,February,9
H,LARCENY-NON VEHICLE,2018,January,7
H,LARCENY-NON VEHICLE,2018,July,11
H,LARCENY-NON VEHICLE,2018,June,16
H,LARCENY-NON VEHICLE,2018,March,9
H,LARCENY-NON VEHICLE,2018,May,12
H,LARCENY-NON VEHICLE,2018,November,10
H,LARCENY-NON VEHICLE,2018,October,9
H,LARCENY-NON VEHICLE,2018,September,5
H,LARCENY-NON VEHICLE,2019,April,4
H,LARCENY-NON VEHICLE,2019,August,21
H,LARCENY-NON VEHICLE,2019,December,17
H,LARCENY-NON VEHICLE,2019,February,7
H,LARCENY-NON VEHICLE,2019,January,8
H,LARCENY-NON VEHICLE,2019,July,13
H,LARCENY-NON VEHICLE,2019,June,15
H,LARCENY-NON VEHICLE,2019,March,9
H,LARCENY-NON VEHICLE,2019,May,17
H,LARCENY-NON VEHICLE,2019,November,12
H,LARCENY-NON VEHICLE,2019,October,5
H,LARCENY-NON VEHICLE,2019,September,11
H,LARCENY-NON VEHICLE,2020,April,7
H,LARCENY-NON VEHICLE,2020,August,8
H,LARCENY-NON VEHICLE,2020,December,6
H,LARCENY-NON VEHICLE,2020,February,23
H,LARCENY-NON VEHICLE,2020,January,19
H,LARCENY-NON VEHICLE,2020,July,6
H,LARCENY-NON VEHICLE,2020,June,11
H,LARCENY-NON VEHICLE,2020,March,8
H,LARCENY-NON VEHICLE,2020,May,8
H,LARCENY-NON VEHICLE,2020,November,10
H,LARCENY-NON VEHICLE,2020,October,10
H,LARCENY-NON VEHICLE,2020,September,9
H,LARCENY-NON VEHICLE,2021,April,12
H,LARCENY-NON VEHICLE,2021,August,8
H,LARCENY-NON VEHICLE,2021,December,12
H,LARCENY-NON VEHICLE,2021,February,3
H,LARCENY-NON VEHICLE,2021,January,10
H,LARCENY-NON VEHICLE,2021,July,8
H,LARCENY-NON VEHICLE,2021,June,10
H,LARCENY-NON VEHICLE,2021,March,7
H,LARCENY-NON VEHICLE,2021,May,9
H,LARCENY-NON VEHICLE,2021,November,9
H,LARCENY-NON VEHICLE,2021,October,8
H,LARCENY-NON VEHICLE,2021,September,15
H,LARCENY-NON VEHICLE,2022,February,9
H,LARCENY-NON VEHICLE,2022,January,9
H,LARCENY-NON VEHICLE,2022,March,12
H,ROBBERY,2020,April,1
H,ROBBERY,2020,August,1
H,ROBBERY,2020,December,2
H,ROBBERY,2020,February,1
H,ROBBERY,2020,June,3
H,ROBBERY,2020,March,3
H,ROBBERY,2020,May,5
H,ROBBERY,2020,November,2
H,ROBBERY,2020,October,2
